# file...... csv_output/pv_triplex_meter_active_power.csv
# date...... Mon Jun 18 11:06:45 2018
# user...... Kapil.Duwadi
# host...... (null)
# group..... groupid=House_Meter
# property.. measured_power_A
# limit..... 0
# interval.. 60
# timestamp,meter_PV_N6A_DH1,meter_PV_N6A_DH2,meter_PV_N6A_DH3,meter_PV_N6A_DH4,meter_PV_N6A_DH5,meter_PV_N6A_DH6,meter_PV_N6A_DH7,meter_PV_N6A_DH8,meter_PV_N6A_DH9,meter_PV_N6A_DH10,meter_PV_N6A_DH11,meter_PV_N6A_DH12
2014-06-22 02:17:00 PST,2128.422958,1272.669376,904.816121,2339.205125,1771.274821,1227.484267,1365.287113,2671.723742,2919.033180,1787.360770,1247.029190,358.203346
2014-06-22 02:18:00 PST,1335.904358,1272.669376,904.816121,2339.205125,1771.274821,1607.460760,1365.287113,2671.723742,2919.033180,1787.360770,1247.029190,358.203346
2014-06-22 02:19:00 PST,1335.904358,1272.669376,904.816121,2339.205125,2795.198710,1607.460760,1365.287113,2671.723742,2654.706916,1787.360770,1247.029190,358.203346
2014-06-22 02:20:00 PST,1335.904358,1272.669376,904.816121,2339.205125,2795.198710,974.787580,1365.287113,2671.723742,2654.706916,1787.360770,1247.029190,358.203346
2014-06-22 02:21:00 PST,1335.904358,1272.669376,904.816121,2339.205125,2795.198710,974.787580,1365.287113,2178.174581,2298.389283,1787.360770,1247.029190,358.203346
2014-06-22 02:22:00 PST,1335.904358,1272.669376,904.816121,2339.205125,2795.198710,974.787580,1365.287113,1665.388804,2298.389283,1787.360770,1247.029190,358.203346
2014-06-22 02:23:00 PST,1335.904358,1770.499814,445.306144,1794.398953,2795.198710,974.787580,1365.287113,1665.388804,2803.082898,2215.335656,1247.029190,358.203346
2014-06-22 02:24:00 PST,930.995585,1770.499814,445.306144,1794.398953,2795.198710,974.787580,1365.287113,1665.388804,2803.082898,2215.335656,1247.029190,358.203346
2014-06-22 02:25:00 PST,459.473960,1770.499814,445.306144,1794.398953,2534.167084,974.787580,1365.287113,1665.388804,2331.398544,2215.335656,837.325719,358.203346
2014-06-22 02:26:00 PST,459.473960,1770.499814,445.306144,1794.398953,2534.167084,974.787580,1365.287113,1665.388804,2331.398544,2215.335656,837.325719,358.203346
